indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5
CHR-3-Sequence-1581,14.0077821012,27.2373540856,58.3657587549,0.389105058366,0.0,10.5058365759,38.5214007782,50.9727626459,0.0,0.0,5.44747081712,29.9610894942,64.2023346304,0.389105058366,0.0
CHR-3-Sequence-1582,14.7859922179,30.7392996109,53.6964980545,0.778210116732,0.0,14.0077821012,40.46692607,44.7470817121,0.778210116732,0.0,7.39299610895,32.6848249027,59.1439688716,0.778210116732,0.0
CHR-3-Sequence-1583,3.50194552529,22.9571984436,73.1517509728,0.389105058366,0.0,3.50194552529,31.1284046693,65.3696498054,0.0,0.0,3.50194552529,20.233463035,75.8754863813,0.389105058366,0.0
CHR-3-Sequence-1584,15.953307393,30.3501945525,52.5291828794,1.1673151751,0.0,13.6186770428,38.5214007782,47.4708171206,0.389105058366,0.0,6.22568093385,31.5175097276,61.4785992218,0.778210116732,0.0
CHR-3-Sequence-1587,14.0077821012,31.906614786,54.0856031128,0.0,0.0,15.953307393,35.7976653696,48.2490272374,0.0,0.0,4.66926070039,34.2412451362,60.3112840467,0.778210116732,0.0
CHR-3-Sequence-1588,12.8404669261,26.8482490272,59.1439688716,1.1673151751,0.0,12.4513618677,27.626459144,59.53307393,0.389105058366,0.0,7.78210116732,27.2373540856,63.4241245136,1.55642023346,0.0
CHR-3-Sequence-1589,22.1789883268,32.6848249027,44.7470817121,0.389105058366,0.0,21.0116731518,43.9688715953,35.0194552529,0.0,0.0,12.0622568093,35.4085603113,52.140077821,0.389105058366,0.0
CHR-3-Sequence-1592,22.5680933852,31.906614786,45.5252918288,0.0,0.0,22.5680933852,37.3540856031,39.6887159533,0.389105058366,0.0,15.1750972763,38.1322957198,45.1361867704,1.1673151751,0.389105058366
CHR-3-Sequence-1593,15.5642023346,31.5175097276,52.5291828794,0.389105058366,0.0,12.8404669261,41.6342412451,45.1361867704,0.389105058366,0.0,4.66926070039,31.5175097276,63.4241245136,0.389105058366,0.0
CHR-3-Sequence-1594,19.4552529183,38.5214007782,41.2451361868,0.389105058366,0.389105058366,20.6225680934,41.6342412451,37.7431906615,0.0,0.0,17.1206225681,36.5758754864,46.3035019455,0.0,0.0
CHR-3-Sequence-1595,20.233463035,40.0778210117,39.2996108949,0.389105058366,0.0,22.5680933852,42.4124513619,35.0194552529,0.0,0.0,20.6225680934,35.7976653696,43.1906614786,0.389105058366,0.0
CHR-3-Sequence-1596,0.0,13.2295719844,85.9922178988,0.778210116732,0.0,0.0,10.1167315175,89.4941634241,0.389105058366,0.0,2.33463035019,27.626459144,68.8715953307,0.778210116732,0.389105058366
CHR-3-Sequence-1597,0.778210116732,15.953307393,82.8793774319,0.389105058366,0.0,0.389105058366,19.0661478599,80.5447470817,0.0,0.0,1.55642023346,22.1789883268,75.486381323,0.778210116732,0.0
CHR-3-Sequence-1600,6.61478599222,22.9571984436,69.2607003891,1.1673151751,0.0,5.83657587549,27.626459144,66.5369649805,0.0,0.0,4.66926070039,22.5680933852,71.9844357977,0.778210116732,0.0
CHR-3-Sequence-1606,24.513618677,33.4630350195,41.2451361868,0.778210116732,0.0,23.3463035019,36.5758754864,40.0778210117,0.0,0.0,17.5097276265,36.9649805447,44.3579766537,0.778210116732,0.389105058366
CHR-3-Sequence-1607,22.5680933852,34.2412451362,42.8015564202,0.389105058366,0.0,17.8988326848,38.9105058366,43.1906614786,0.0,0.0,17.1206225681,36.186770428,45.9143968872,0.389105058366,0.389105058366
CHR-3-Sequence-1608,10.8949416342,28.7937743191,59.53307393,0.778210116732,0.0,11.673151751,33.0739299611,55.2529182879,0.0,0.0,6.22568093385,24.1245136187,68.4824902724,1.1673151751,0.0
CHR-3-Sequence-1610,13.2295719844,36.186770428,49.8054474708,0.778210116732,0.0,14.3968871595,39.2996108949,46.3035019455,0.0,0.0,11.673151751,30.7392996109,57.1984435798,0.389105058366,0.0
CHR-3-Sequence-1611,1.1673151751,17.8988326848,80.1556420233,0.389105058366,0.389105058366,1.1673151751,22.5680933852,76.2645914397,0.0,0.0,0.389105058366,6.61478599222,92.9961089494,0.0,0.0
CHR-3-Sequence-1612,8.17120622568,26.4591439689,64.9805447471,0.389105058366,0.0,8.17120622568,30.3501945525,61.4785992218,0.0,0.0,5.05836575875,27.626459144,66.1478599222,1.1673151751,0.0
CHR-3-Sequence-1613,8.17120622568,26.8482490272,63.4241245136,1.55642023346,0.0,8.56031128405,28.7937743191,62.6459143969,0.0,0.0,4.66926070039,26.8482490272,67.3151750973,1.1673151751,0.0
CHR-3-Sequence-1615,17.5097276265,35.7976653696,46.6926070039,0.0,0.0,18.6770428016,42.8015564202,37.7431906615,0.778210116732,0.0,11.2840466926,33.4630350195,55.2529182879,0.0,0.0
CHR-3-Sequence-1619,19.0661478599,28.7937743191,51.3618677043,0.778210116732,0.0,21.0116731518,38.1322957198,40.8560311284,0.0,0.0,12.8404669261,27.2373540856,59.9221789883,0.0,0.0
CHR-3-Sequence-1620,12.0622568093,28.0155642023,58.7548638132,1.1673151751,0.0,13.2295719844,36.186770428,50.5836575875,0.0,0.0,7.00389105058,34.2412451362,58.7548638132,0.0,0.0
CHR-3-Sequence-1623,18.2879377432,29.5719844358,52.140077821,0.0,0.0,15.953307393,37.3540856031,46.6926070039,0.0,0.0,6.61478599222,31.1284046693,61.0894941634,0.778210116732,0.389105058366
CHR-3-Sequence-1626,12.0622568093,28.7937743191,58.7548638132,0.389105058366,0.0,9.72762645914,29.5719844358,60.7003891051,0.0,0.0,13.6186770428,31.1284046693,55.2529182879,0.0,0.0
CHR-3-Sequence-1627,17.5097276265,33.4630350195,48.6381322957,0.389105058366,0.0,17.5097276265,43.9688715953,38.5214007782,0.0,0.0,9.72762645914,35.7976653696,54.0856031128,0.0,0.389105058366
CHR-3-Sequence-1628,14.0077821012,30.3501945525,54.8638132296,0.778210116732,0.0,11.673151751,35.0194552529,53.3073929961,0.0,0.0,5.83657587549,30.7392996109,63.0350194553,0.389105058366,0.0
CHR-3-Sequence-1629,9.72762645914,31.5175097276,57.9766536965,0.778210116732,0.0,7.00389105058,34.6303501946,58.3657587549,0.0,0.0,5.05836575875,26.4591439689,68.093385214,0.389105058366,0.0
CHR-3-Sequence-1630,5.83657587549,22.9571984436,70.8171206226,0.0,0.389105058366,7.78210116732,35.7976653696,56.420233463,0.0,0.0,3.11284046693,19.8443579767,76.6536964981,0.389105058366,0.0
CHR-3-Sequence-1631,7.39299610895,23.3463035019,68.8715953307,0.389105058366,0.0,10.8949416342,32.6848249027,56.420233463,0.0,0.0,2.72373540856,24.1245136187,72.373540856,0.778210116732,0.0
CHR-3-Sequence-1632,19.4552529183,35.4085603113,44.7470817121,0.389105058366,0.0,20.6225680934,36.9649805447,42.4124513619,0.0,0.0,8.17120622568,35.7976653696,56.0311284047,0.0,0.0
CHR-3-Sequence-1634,18.6770428016,35.0194552529,46.3035019455,0.0,0.0,18.2879377432,45.5252918288,36.186770428,0.0,0.0,12.0622568093,34.6303501946,52.9182879377,0.389105058366,0.0
CHR-3-Sequence-1635,17.5097276265,36.186770428,46.3035019455,0.0,0.0,17.1206225681,45.1361867704,37.7431906615,0.0,0.0,13.2295719844,32.6848249027,54.0856031128,0.0,0.0
CHR-3-Sequence-1636,10.1167315175,30.7392996109,58.7548638132,0.389105058366,0.0,10.8949416342,36.186770428,52.9182879377,0.0,0.0,2.72373540856,29.1828793774,67.3151750973,0.778210116732,0.0
CHR-3-Sequence-1637,10.5058365759,32.6848249027,56.420233463,0.389105058366,0.0,8.17120622568,35.0194552529,56.420233463,0.0,0.389105058366,6.61478599222,31.906614786,61.4785992218,0.0,0.0
CHR-3-Sequence-1638,3.89105058366,23.7354085603,71.9844357977,0.389105058366,0.0,3.89105058366,30.3501945525,65.7587548638,0.0,0.0,5.05836575875,26.0700389105,68.093385214,0.778210116732,0.0
CHR-3-Sequence-1639,17.1206225681,33.4630350195,48.6381322957,0.778210116732,0.0,18.2879377432,39.2996108949,42.4124513619,0.0,0.0,8.17120622568,32.2957198444,58.7548638132,0.778210116732,0.0
CHR-3-Sequence-1640,10.8949416342,33.4630350195,55.6420233463,0.0,0.0,9.33852140078,38.1322957198,52.5291828794,0.0,0.0,8.17120622568,29.5719844358,61.8677042802,0.389105058366,0.0
CHR-3-Sequence-1641,7.39299610895,29.1828793774,63.0350194553,0.389105058366,0.0,5.83657587549,37.3540856031,56.8093385214,0.0,0.0,3.89105058366,21.7898832685,73.5408560311,0.778210116732,0.0
CHR-3-Sequence-1642,10.1167315175,31.1284046693,58.7548638132,0.0,0.0,10.1167315175,42.0233463035,47.859922179,0.0,0.0,5.05836575875,27.2373540856,66.9260700389,0.778210116732,0.0
CHR-3-Sequence-1643,21.4007782101,33.0739299611,44.7470817121,0.778210116732,0.0,25.6809338521,33.0739299611,41.2451361868,0.0,0.0,14.7859922179,35.4085603113,49.0272373541,0.778210116732,0.0
CHR-3-Sequence-1644,15.5642023346,26.4591439689,57.9766536965,0.0,0.0,14.0077821012,39.2996108949,46.6926070039,0.0,0.0,7.39299610895,29.1828793774,63.0350194553,0.389105058366,0.0
CHR-3-Sequence-1645,14.0077821012,30.3501945525,55.2529182879,0.389105058366,0.0,15.5642023346,33.8521400778,50.5836575875,0.0,0.0,6.22568093385,25.6809338521,68.093385214,0.0,0.0
CHR-3-Sequence-1646,10.1167315175,31.906614786,57.1984435798,0.778210116732,0.0,11.2840466926,38.1322957198,50.5836575875,0.0,0.0,5.05836575875,29.5719844358,65.3696498054,0.0,0.0
CHR-3-Sequence-1647,12.0622568093,32.6848249027,54.8638132296,0.389105058366,0.0,16.7315175097,36.9649805447,46.3035019455,0.0,0.0,5.83657587549,31.5175097276,62.6459143969,0.0,0.0
CHR-3-Sequence-1649,24.9027237354,36.5758754864,38.1322957198,0.389105058366,0.0,26.8482490272,36.9649805447,36.186770428,0.0,0.0,19.4552529183,39.6887159533,40.0778210117,0.389105058366,0.389105058366
CHR-3-Sequence-1650,5.44747081712,27.2373540856,66.1478599222,1.1673151751,0.0,2.33463035019,29.9610894942,67.7042801556,0.0,0.0,4.66926070039,33.4630350195,61.4785992218,0.389105058366,0.0
CHR-3-Sequence-1651,7.78210116732,29.9610894942,61.4785992218,0.389105058366,0.389105058366,7.39299610895,35.7976653696,56.8093385214,0.0,0.0,5.44747081712,24.1245136187,69.6498054475,0.778210116732,0.0
CHR-3-Sequence-1654,18.2879377432,26.4591439689,54.8638132296,0.389105058366,0.0,15.5642023346,42.8015564202,41.6342412451,0.0,0.0,12.0622568093,25.2918287938,62.2568093385,0.389105058366,0.0
CHR-3-Sequence-1657,17.5097276265,38.9105058366,43.579766537,0.0,0.0,14.3968871595,43.1906614786,42.4124513619,0.0,0.0,14.7859922179,35.4085603113,49.8054474708,0.0,0.0
CHR-3-Sequence-1658,15.5642023346,40.46692607,43.9688715953,0.0,0.0,14.0077821012,42.8015564202,43.1906614786,0.0,0.0,14.3968871595,34.2412451362,51.3618677043,0.0,0.0
CHR-3-Sequence-1662,20.6225680934,29.5719844358,49.8054474708,0.0,0.0,23.3463035019,40.8560311284,35.7976653696,0.0,0.0,10.5058365759,27.2373540856,61.8677042802,0.389105058366,0.0
CHR-3-Sequence-1664,10.1167315175,30.7392996109,58.7548638132,0.389105058366,0.0,10.1167315175,36.5758754864,53.3073929961,0.0,0.0,4.66926070039,28.0155642023,66.9260700389,0.389105058366,0.0
CHR-3-Sequence-1667,8.56031128405,30.3501945525,60.7003891051,0.389105058366,0.0,10.5058365759,32.2957198444,57.1984435798,0.0,0.0,3.89105058366,22.9571984436,72.7626459144,0.389105058366,0.0
CHR-3-Sequence-1668,24.513618677,32.2957198444,42.4124513619,0.778210116732,0.0,21.7898832685,38.5214007782,39.6887159533,0.0,0.0,16.7315175097,37.3540856031,44.7470817121,0.778210116732,0.389105058366
CHR-3-Sequence-1670,3.11284046693,19.4552529183,77.0428015564,0.389105058366,0.0,3.11284046693,27.2373540856,69.2607003891,0.389105058366,0.0,3.11284046693,17.5097276265,78.9883268482,0.389105058366,0.0
CHR-3-Sequence-1672,13.2295719844,33.8521400778,52.140077821,0.778210116732,0.0,12.4513618677,31.906614786,55.6420233463,0.0,0.0,12.8404669261,35.4085603113,51.3618677043,0.389105058366,0.0
CHR-3-Sequence-1673,8.94941634241,27.2373540856,63.0350194553,0.778210116732,0.0,9.33852140078,33.0739299611,57.1984435798,0.389105058366,0.0,4.28015564202,27.626459144,67.3151750973,0.778210116732,0.0
CHR-3-Sequence-1674,8.17120622568,30.7392996109,59.9221789883,1.1673151751,0.0,8.17120622568,35.0194552529,56.8093385214,0.0,0.0,2.33463035019,30.3501945525,66.5369649805,0.778210116732,0.0
CHR-3-Sequence-1679,7.00389105058,28.4046692607,64.2023346304,0.389105058366,0.0,6.22568093385,36.9649805447,56.8093385214,0.0,0.0,2.33463035019,28.7937743191,68.4824902724,0.389105058366,0.0
CHR-3-Sequence-1680,9.33852140078,29.9610894942,59.9221789883,0.778210116732,0.0,9.72762645914,33.4630350195,56.8093385214,0.0,0.0,3.50194552529,25.6809338521,69.2607003891,1.1673151751,0.389105058366
CHR-3-Sequence-1685,0.0,12.0622568093,86.3813229572,1.55642023346,0.0,0.0,19.8443579767,80.1556420233,0.0,0.0,0.0,7.00389105058,91.8287937743,1.1673151751,0.0
CHR-3-Sequence-1688,0.389105058366,14.0077821012,84.046692607,1.55642023346,0.0,0.0,20.6225680934,79.3774319066,0.0,0.0,0.0,9.33852140078,89.8832684825,0.778210116732,0.0
CHR-3-Sequence-1690,11.673151751,33.0739299611,54.8638132296,0.389105058366,0.0,14.0077821012,36.9649805447,49.0272373541,0.0,0.0,8.94941634241,31.906614786,59.1439688716,0.0,0.0
CHR-3-Sequence-1691,13.6186770428,31.5175097276,54.4747081712,0.389105058366,0.0,13.6186770428,38.1322957198,48.2490272374,0.0,0.0,9.72762645914,31.1284046693,59.1439688716,0.0,0.0
CHR-3-Sequence-1692,8.94941634241,31.1284046693,58.7548638132,1.1673151751,0.0,10.8949416342,36.186770428,52.9182879377,0.0,0.0,5.44747081712,27.2373540856,66.5369649805,0.778210116732,0.0
CHR-3-Sequence-1694,0.0,10.8949416342,88.7159533074,0.389105058366,0.0,0.0,9.72762645914,90.2723735409,0.0,0.0,0.0,11.2840466926,88.326848249,0.389105058366,0.0
CHR-3-Sequence-1696,10.8949416342,29.9610894942,58.3657587549,0.778210116732,0.0,13.2295719844,35.4085603113,51.3618677043,0.0,0.0,4.28015564202,28.0155642023,66.9260700389,0.778210116732,0.0
CHR-3-Sequence-1697,1.94552529183,28.7937743191,68.4824902724,0.778210116732,0.0,3.50194552529,33.0739299611,63.4241245136,0.0,0.0,1.94552529183,24.1245136187,73.5408560311,0.389105058366,0.0
CHR-3-Sequence-1698,10.1167315175,29.1828793774,60.3112840467,0.389105058366,0.0,10.5058365759,36.5758754864,52.9182879377,0.0,0.0,5.83657587549,29.5719844358,64.2023346304,0.389105058366,0.0
CHR-3-Sequence-1699,11.673151751,25.6809338521,62.2568093385,0.389105058366,0.0,13.6186770428,35.4085603113,50.9727626459,0.0,0.0,5.44747081712,24.513618677,69.6498054475,0.389105058366,0.0
CHR-3-Sequence-1701,4.66926070039,22.5680933852,71.9844357977,0.778210116732,0.0,6.61478599222,33.4630350195,59.9221789883,0.0,0.0,2.33463035019,22.5680933852,74.7081712062,0.389105058366,0.0
CHR-3-Sequence-1702,8.56031128405,28.0155642023,62.2568093385,0.778210116732,0.389105058366,14.3968871595,33.8521400778,51.7509727626,0.0,0.0,6.61478599222,18.2879377432,74.3190661479,0.778210116732,0.0
CHR-3-Sequence-1703,7.39299610895,30.7392996109,61.0894941634,0.389105058366,0.389105058366,6.22568093385,37.7431906615,56.0311284047,0.0,0.0,2.72373540856,31.906614786,64.5914396887,0.389105058366,0.389105058366
CHR-3-Sequence-1704,6.22568093385,26.8482490272,66.5369649805,0.389105058366,0.0,7.78210116732,33.0739299611,59.1439688716,0.0,0.0,2.72373540856,22.9571984436,73.9299610895,0.389105058366,0.0
CHR-3-Sequence-1705,20.233463035,28.7937743191,50.1945525292,0.778210116732,0.0,22.9571984436,28.4046692607,48.2490272374,0.0,0.389105058366,12.4513618677,30.7392996109,55.6420233463,0.778210116732,0.389105058366
CHR-3-Sequence-1709,4.66926070039,21.4007782101,73.9299610895,0.0,0.0,5.05836575875,30.3501945525,64.5914396887,0.0,0.0,1.1673151751,24.513618677,73.1517509728,0.778210116732,0.389105058366
CHR-3-Sequence-1710,3.11284046693,25.6809338521,70.4280155642,0.778210116732,0.0,2.72373540856,28.7937743191,68.4824902724,0.0,0.0,1.1673151751,21.7898832685,75.486381323,1.55642023346,0.0
CHR-3-Sequence-1711,3.50194552529,27.626459144,68.093385214,0.778210116732,0.0,2.33463035019,28.7937743191,68.8715953307,0.0,0.0,2.33463035019,31.906614786,64.9805447471,0.778210116732,0.0
CHR-3-Sequence-1716,15.5642023346,34.2412451362,49.4163424125,0.778210116732,0.0,14.3968871595,42.0233463035,43.579766537,0.0,0.0,12.4513618677,35.7976653696,51.3618677043,0.389105058366,0.0
CHR-3-Sequence-1717,16.3424124514,33.0739299611,49.4163424125,1.1673151751,0.0,17.1206225681,38.5214007782,44.3579766537,0.0,0.0,14.0077821012,35.4085603113,49.8054474708,0.778210116732,0.0
CHR-3-Sequence-1718,10.1167315175,34.2412451362,54.4747081712,1.1673151751,0.0,12.8404669261,34.6303501946,52.5291828794,0.0,0.0,5.44747081712,33.0739299611,61.0894941634,0.389105058366,0.0
CHR-3-Sequence-1719,13.6186770428,28.7937743191,56.8093385214,0.778210116732,0.0,17.5097276265,34.6303501946,47.859922179,0.0,0.0,8.94941634241,29.5719844358,61.0894941634,0.389105058366,0.0
CHR-3-Sequence-1720,22.5680933852,35.7976653696,41.2451361868,0.389105058366,0.0,20.233463035,43.579766537,36.186770428,0.0,0.0,14.0077821012,38.9105058366,45.1361867704,1.55642023346,0.389105058366
CHR-3-Sequence-1722,23.3463035019,30.3501945525,45.9143968872,0.389105058366,0.0,21.4007782101,35.7976653696,42.4124513619,0.389105058366,0.0,17.1206225681,39.6887159533,42.0233463035,0.778210116732,0.389105058366
CHR-3-Sequence-1723,12.8404669261,35.4085603113,51.3618677043,0.389105058366,0.0,12.8404669261,37.7431906615,49.4163424125,0.0,0.0,10.5058365759,31.906614786,57.1984435798,0.389105058366,0.0
CHR-3-Sequence-1725,3.50194552529,26.0700389105,70.0389105058,0.389105058366,0.0,5.05836575875,33.8521400778,61.0894941634,0.0,0.0,1.1673151751,20.6225680934,77.4319066148,0.778210116732,0.0
CHR-3-Sequence-1726,12.8404669261,33.4630350195,53.6964980545,0.0,0.0,15.953307393,38.1322957198,45.9143968872,0.0,0.0,7.00389105058,30.3501945525,62.2568093385,0.389105058366,0.0
CHR-3-Sequence-1727,18.6770428016,39.2996108949,41.2451361868,0.778210116732,0.0,16.7315175097,38.5214007782,44.3579766537,0.0,0.389105058366,16.7315175097,34.2412451362,48.6381322957,0.389105058366,0.0
CHR-3-Sequence-1730,8.56031128405,28.4046692607,62.2568093385,0.778210116732,0.0,10.5058365759,31.906614786,57.5875486381,0.0,0.0,5.83657587549,22.5680933852,71.2062256809,0.389105058366,0.0
CHR-3-Sequence-1731,0.0,3.11284046693,96.1089494163,0.778210116732,0.0,0.0,2.33463035019,97.6653696498,0.0,0.0,0.0,3.11284046693,96.1089494163,0.778210116732,0.0
CHR-3-Sequence-1733,11.673151751,31.906614786,56.420233463,0.0,0.0,11.673151751,38.1322957198,50.1945525292,0.0,0.0,12.8404669261,35.7976653696,51.3618677043,0.0,0.0
CHR-3-Sequence-1735,13.6186770428,34.2412451362,51.7509727626,0.389105058366,0.0,14.0077821012,36.186770428,49.4163424125,0.389105058366,0.0,6.61478599222,31.5175097276,61.4785992218,0.389105058366,0.0
CHR-3-Sequence-1738,19.0661478599,33.0739299611,47.859922179,0.0,0.0,14.7859922179,38.9105058366,46.3035019455,0.0,0.0,12.0622568093,34.2412451362,53.6964980545,0.0,0.0
CHR-3-Sequence-1739,18.6770428016,33.0739299611,47.4708171206,0.778210116732,0.0,17.1206225681,39.2996108949,43.579766537,0.0,0.0,15.1750972763,37.7431906615,46.6926070039,0.389105058366,0.0
CHR-3-Sequence-1740,0.0,1.1673151751,97.2762645914,1.1673151751,0.389105058366,0.0,9.33852140078,90.6614785992,0.0,0.0,0.0,1.1673151751,98.0544747082,0.778210116732,0.0
CHR-3-Sequence-1741,14.7859922179,28.4046692607,56.420233463,0.389105058366,0.0,15.5642023346,36.5758754864,47.859922179,0.0,0.0,7.78210116732,38.1322957198,54.0856031128,0.0,0.0
CHR-3-Sequence-1742,12.4513618677,33.0739299611,54.0856031128,0.389105058366,0.0,17.5097276265,38.9105058366,43.579766537,0.0,0.0,8.94941634241,31.5175097276,59.1439688716,0.389105058366,0.0
CHR-3-Sequence-1745,9.72762645914,30.7392996109,59.1439688716,0.389105058366,0.0,9.33852140078,36.186770428,54.0856031128,0.389105058366,0.0,7.78210116732,26.4591439689,64.9805447471,0.778210116732,0.0
CHR-3-Sequence-1746,15.5642023346,35.4085603113,48.6381322957,0.389105058366,0.0,15.5642023346,36.9649805447,47.0817120623,0.389105058366,0.0,13.6186770428,31.5175097276,54.4747081712,0.389105058366,0.0
CHR-3-Sequence-1747,12.8404669261,36.9649805447,50.1945525292,0.0,0.0,13.6186770428,43.9688715953,42.4124513619,0.0,0.0,11.2840466926,36.186770428,52.140077821,0.389105058366,0.0
CHR-3-Sequence-1748,1.94552529183,17.5097276265,79.3774319066,1.1673151751,0.0,3.50194552529,26.8482490272,69.2607003891,0.389105058366,0.0,1.1673151751,17.5097276265,80.1556420233,0.778210116732,0.389105058366
CHR-3-Sequence-1749,22.5680933852,35.4085603113,41.6342412451,0.389105058366,0.0,19.8443579767,33.4630350195,46.6926070039,0.0,0.0,19.0661478599,40.0778210117,39.6887159533,0.778210116732,0.389105058366
CHR-3-Sequence-1750,12.0622568093,31.906614786,55.2529182879,0.778210116732,0.0,13.2295719844,40.8560311284,45.9143968872,0.0,0.0,5.05836575875,31.5175097276,63.0350194553,0.389105058366,0.0
CHR-3-Sequence-1751,26.8482490272,31.5175097276,40.46692607,0.778210116732,0.389105058366,21.4007782101,36.186770428,42.4124513619,0.0,0.0,19.8443579767,34.2412451362,44.7470817121,1.1673151751,0.0
CHR-3-Sequence-1752,12.4513618677,29.5719844358,57.9766536965,0.0,0.0,10.5058365759,34.2412451362,55.2529182879,0.0,0.0,12.4513618677,29.5719844358,57.5875486381,0.389105058366,0.0
CHR-3-Sequence-1753,14.7859922179,33.8521400778,50.9727626459,0.389105058366,0.0,20.6225680934,34.2412451362,45.1361867704,0.0,0.0,18.6770428016,32.6848249027,47.859922179,0.778210116732,0.0
CHR-3-Sequence-1754,23.7354085603,31.5175097276,44.3579766537,0.389105058366,0.0,18.6770428016,40.8560311284,40.46692607,0.0,0.0,19.8443579767,32.6848249027,45.5252918288,1.55642023346,0.389105058366
CHR-3-Sequence-1755,12.8404669261,36.186770428,50.1945525292,0.778210116732,0.0,17.8988326848,36.9649805447,45.1361867704,0.0,0.0,7.78210116732,35.0194552529,56.8093385214,0.389105058366,0.0
CHR-3-Sequence-1757,12.4513618677,33.0739299611,54.4747081712,0.0,0.0,11.2840466926,41.6342412451,47.0817120623,0.0,0.0,11.673151751,36.5758754864,51.3618677043,0.0,0.389105058366
CHR-3-Sequence-1758,6.22568093385,20.233463035,71.9844357977,1.1673151751,0.389105058366,4.66926070039,29.5719844358,65.7587548638,0.0,0.0,3.50194552529,21.0116731518,74.3190661479,0.778210116732,0.389105058366
CHR-3-Sequence-1759,12.4513618677,29.5719844358,57.9766536965,0.0,0.0,11.673151751,33.8521400778,54.4747081712,0.0,0.0,7.39299610895,28.4046692607,63.813229572,0.389105058366,0.0
CHR-3-Sequence-1766,11.2840466926,27.626459144,60.7003891051,0.389105058366,0.0,11.673151751,38.5214007782,49.8054474708,0.0,0.0,5.83657587549,29.9610894942,63.813229572,0.389105058366,0.0
CHR-3-Sequence-1767,12.4513618677,31.1284046693,55.6420233463,0.389105058366,0.389105058366,12.0622568093,37.3540856031,50.5836575875,0.0,0.0,8.17120622568,32.2957198444,59.1439688716,0.389105058366,0.0
CHR-3-Sequence-1769,15.5642023346,32.6848249027,51.7509727626,0.0,0.0,17.5097276265,38.1322957198,44.3579766537,0.0,0.0,8.94941634241,32.2957198444,58.7548638132,0.0,0.0
CHR-3-Sequence-1770,19.0661478599,31.1284046693,49.4163424125,0.389105058366,0.0,18.2879377432,38.5214007782,42.8015564202,0.389105058366,0.0,13.2295719844,33.4630350195,52.5291828794,0.778210116732,0.0
CHR-3-Sequence-1773,2.33463035019,23.3463035019,73.9299610895,0.389105058366,0.0,4.28015564202,33.0739299611,62.2568093385,0.389105058366,0.0,0.778210116732,16.7315175097,82.4902723735,0.0,0.0
CHR-3-Sequence-1774,19.4552529183,28.7937743191,51.3618677043,0.389105058366,0.0,17.5097276265,41.2451361868,41.2451361868,0.0,0.0,17.1206225681,33.8521400778,48.2490272374,0.778210116732,0.0
CHR-3-Sequence-1775,4.28015564202,21.7898832685,73.1517509728,0.389105058366,0.389105058366,3.89105058366,29.9610894942,66.1478599222,0.0,0.0,1.55642023346,23.3463035019,74.3190661479,0.778210116732,0.0
CHR-3-Sequence-1776,1.1673151751,15.1750972763,82.8793774319,0.778210116732,0.0,0.0,15.1750972763,84.8249027237,0.0,0.0,3.89105058366,22.1789883268,73.1517509728,0.778210116732,0.0
CHR-3-Sequence-1777,19.0661478599,30.7392996109,49.8054474708,0.389105058366,0.0,18.2879377432,41.6342412451,39.2996108949,0.778210116732,0.0,10.8949416342,28.7937743191,60.3112840467,0.0,0.0
CHR-3-Sequence-1779,18.6770428016,32.2957198444,48.2490272374,0.778210116732,0.0,19.0661478599,36.186770428,44.3579766537,0.389105058366,0.0,12.4513618677,34.6303501946,52.9182879377,0.0,0.0
CHR-3-Sequence-1780,22.9571984436,33.8521400778,42.4124513619,0.778210116732,0.0,24.9027237354,35.7976653696,39.2996108949,0.0,0.0,15.1750972763,33.8521400778,49.8054474708,0.778210116732,0.389105058366
CHR-3-Sequence-1781,21.4007782101,29.9610894942,48.2490272374,0.389105058366,0.0,18.6770428016,38.5214007782,42.8015564202,0.0,0.0,12.4513618677,31.1284046693,56.420233463,0.0,0.0
CHR-3-Sequence-1782,14.0077821012,29.1828793774,56.420233463,0.389105058366,0.0,15.1750972763,33.8521400778,50.9727626459,0.0,0.0,7.78210116732,29.9610894942,61.8677042802,0.389105058366,0.0
CHR-3-Sequence-1783,17.1206225681,31.906614786,50.5836575875,0.389105058366,0.0,20.233463035,32.2957198444,47.4708171206,0.0,0.0,8.56031128405,31.1284046693,59.53307393,0.778210116732,0.0
CHR-3-Sequence-1784,17.8988326848,33.0739299611,49.0272373541,0.0,0.0,21.7898832685,34.2412451362,43.9688715953,0.0,0.0,9.33852140078,35.0194552529,55.2529182879,0.389105058366,0.0
CHR-3-Sequence-1788,22.1789883268,34.2412451362,43.579766537,0.0,0.0,17.1206225681,42.4124513619,40.46692607,0.0,0.0,14.0077821012,36.5758754864,49.0272373541,0.389105058366,0.0
CHR-3-Sequence-1790,23.7354085603,28.7937743191,47.0817120623,0.389105058366,0.0,24.513618677,35.4085603113,40.0778210117,0.0,0.0,12.0622568093,37.7431906615,49.4163424125,0.778210116732,0.0
