indexSequence,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-3-Sequence-1404,1.5503875969,16.2790697674,79.8449612403,2.32558139535,0.0,0.77519379845,14.7286821705,82.1705426357,2.32558139535,0.0,0.77519379845,13.1782945736,86.0465116279,0.0,0.0
CHR-3-Sequence-1426,1.5503875969,16.2790697674,79.8449612403,2.32558139535,0.0,3.87596899225,20.1550387597,75.9689922481,0.0,0.0,8.52713178295,36.4341085271,55.0387596899,0.0,0.0
CHR-3-Sequence-1427,1.5503875969,15.503875969,82.1705426357,0.77519379845,0.0,3.1007751938,24.8062015504,71.3178294574,0.77519379845,0.0,10.8527131783,30.2325581395,58.1395348837,0.77519379845,0.0
CHR-3-Sequence-1440,3.1007751938,23.2558139535,72.0930232558,0.77519379845,0.77519379845,4.6511627907,31.007751938,62.7906976744,0.77519379845,0.77519379845,10.8527131783,37.984496124,50.3875968992,0.77519379845,0.0
CHR-3-Sequence-1445,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0,1.5503875969,20.1550387597,78.2945736434,0.0,0.0,0.77519379845,28.6821705426,70.5426356589,0.0,0.0
CHR-3-Sequence-1451,0.0,10.0775193798,89.9224806202,0.0,0.0,0.0,6.2015503876,92.2480620155,1.5503875969,0.0,0.0,19.3798449612,80.6201550388,0.0,0.0
CHR-3-Sequence-1457,0.77519379845,3.87596899225,95.3488372093,0.0,0.0,0.0,4.6511627907,93.023255814,1.5503875969,0.77519379845,0.77519379845,21.7054263566,77.519379845,0.0,0.0
CHR-3-Sequence-1465,0.0,6.97674418605,92.2480620155,0.77519379845,0.0,0.0,9.3023255814,89.9224806202,0.77519379845,0.0,0.77519379845,14.7286821705,82.9457364341,1.5503875969,0.0
CHR-3-Sequence-1481,0.77519379845,13.9534883721,84.496124031,0.77519379845,0.0,3.87596899225,18.6046511628,75.9689922481,1.5503875969,0.0,4.6511627907,31.007751938,64.3410852713,0.0,0.0
CHR-3-Sequence-1485,0.0,17.8294573643,82.1705426357,0.0,0.0,0.0,19.3798449612,80.6201550388,0.0,0.0,2.32558139535,26.3565891473,70.5426356589,0.77519379845,0.0
CHR-3-Sequence-1491,0.77519379845,15.503875969,83.7209302326,0.0,0.0,1.5503875969,24.0310077519,72.0930232558,2.32558139535,0.0,9.3023255814,30.2325581395,59.6899224806,0.77519379845,0.0
CHR-3-Sequence-1495,0.0,1.5503875969,96.8992248062,1.5503875969,0.0,0.0,3.1007751938,96.8992248062,0.0,0.0,0.0,10.0775193798,89.1472868217,0.77519379845,0.0
CHR-3-Sequence-1499,0.0,17.0542635659,82.1705426357,0.77519379845,0.0,0.77519379845,19.3798449612,79.8449612403,0.0,0.0,1.5503875969,34.8837209302,62.7906976744,0.77519379845,0.0
CHR-3-Sequence-1506,0.0,17.8294573643,81.3953488372,0.77519379845,0.0,0.0,8.52713178295,89.1472868217,2.32558139535,0.0,1.5503875969,13.9534883721,84.496124031,0.0,0.0
CHR-3-Sequence-1517,0.0,17.8294573643,81.3953488372,0.77519379845,0.0,0.77519379845,13.1782945736,84.496124031,1.5503875969,0.0,0.77519379845,15.503875969,83.7209302326,0.0,0.0
CHR-3-Sequence-1523,0.0,4.6511627907,95.3488372093,0.0,0.0,0.77519379845,12.4031007752,84.496124031,2.32558139535,0.0,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
CHR-3-Sequence-1527,1.5503875969,20.9302325581,75.9689922481,1.5503875969,0.0,4.6511627907,21.7054263566,72.0930232558,1.5503875969,0.0,9.3023255814,31.007751938,59.6899224806,0.0,0.0
CHR-3-Sequence-1535,0.0,14.7286821705,84.496124031,0.77519379845,0.0,0.0,22.480620155,76.7441860465,0.77519379845,0.0,5.42635658915,37.2093023256,56.5891472868,0.77519379845,0.0
CHR-3-Sequence-1539,3.1007751938,20.1550387597,75.1937984496,0.77519379845,0.77519379845,5.42635658915,21.7054263566,72.0930232558,0.77519379845,0.0,8.52713178295,34.1085271318,57.3643410853,0.0,0.0
CHR-3-Sequence-1548,0.0,14.7286821705,84.496124031,0.77519379845,0.0,2.32558139535,22.480620155,72.8682170543,2.32558139535,0.0,10.8527131783,44.1860465116,44.1860465116,0.77519379845,0.0
CHR-3-Sequence-1549,1.5503875969,13.1782945736,84.496124031,0.77519379845,0.0,2.32558139535,21.7054263566,75.9689922481,0.0,0.0,9.3023255814,24.0310077519,66.6666666667,0.0,0.0
CHR-3-Sequence-1550,0.0,2.32558139535,96.8992248062,0.77519379845,0.0,0.0,3.1007751938,93.7984496124,2.32558139535,0.77519379845,0.0,13.9534883721,86.0465116279,0.0,0.0
CHR-3-Sequence-1562,0.77519379845,19.3798449612,79.8449612403,0.0,0.0,3.1007751938,22.480620155,72.8682170543,1.5503875969,0.0,6.2015503876,32.5581395349,60.4651162791,0.77519379845,0.0
CHR-3-Sequence-1569,0.77519379845,17.8294573643,81.3953488372,0.0,0.0,2.32558139535,25.5813953488,71.3178294574,0.77519379845,0.0,4.6511627907,33.3333333333,62.015503876,0.0,0.0
CHR-3-Sequence-1570,1.5503875969,13.9534883721,84.496124031,0.0,0.0,2.32558139535,19.3798449612,77.519379845,0.77519379845,0.0,4.6511627907,28.6821705426,66.6666666667,0.0,0.0
CHR-3-Sequence-1578,0.0,10.8527131783,89.1472868217,0.0,0.0,0.77519379845,13.1782945736,86.0465116279,0.0,0.0,1.5503875969,32.5581395349,65.8914728682,0.0,0.0
CHR-3-Sequence-1588,0.77519379845,21.7054263566,77.519379845,0.0,0.0,2.32558139535,22.480620155,75.1937984496,0.0,0.0,6.2015503876,33.3333333333,60.4651162791,0.0,0.0
CHR-3-Sequence-1589,1.5503875969,12.4031007752,85.2713178295,0.77519379845,0.0,0.77519379845,10.8527131783,87.5968992248,0.77519379845,0.0,0.77519379845,15.503875969,83.7209302326,0.0,0.0
CHR-3-Sequence-1593,2.32558139535,18.6046511628,77.519379845,0.77519379845,0.77519379845,3.1007751938,18.6046511628,75.1937984496,3.1007751938,0.0,6.2015503876,32.5581395349,61.2403100775,0.0,0.0
CHR-3-Sequence-1606,0.0,4.6511627907,95.3488372093,0.0,0.0,0.77519379845,6.2015503876,92.2480620155,0.77519379845,0.0,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
CHR-3-Sequence-1607,0.0,4.6511627907,95.3488372093,0.0,0.0,1.5503875969,7.7519379845,89.9224806202,0.77519379845,0.0,1.5503875969,20.9302325581,77.519379845,0.0,0.0
CHR-3-Sequence-1620,1.5503875969,15.503875969,82.9457364341,0.0,0.0,2.32558139535,21.7054263566,75.9689922481,0.0,0.0,6.2015503876,29.4573643411,63.5658914729,0.77519379845,0.0
CHR-3-Sequence-1629,0.77519379845,8.52713178295,90.6976744186,0.0,0.0,0.0,5.42635658915,93.7984496124,0.77519379845,0.0,0.0,8.52713178295,91.4728682171,0.0,0.0
CHR-3-Sequence-1639,0.0,6.97674418605,92.2480620155,0.77519379845,0.0,0.77519379845,17.0542635659,80.6201550388,1.5503875969,0.0,3.1007751938,33.3333333333,63.5658914729,0.0,0.0
CHR-3-Sequence-1654,0.0,0.0,100.0,0.0,0.0,0.0,4.6511627907,92.2480620155,1.5503875969,1.5503875969,1.5503875969,12.4031007752,86.0465116279,0.0,0.0
CHR-3-Sequence-1668,0.77519379845,7.7519379845,91.4728682171,0.0,0.0,0.0,13.1782945736,86.0465116279,0.0,0.77519379845,3.87596899225,24.0310077519,72.0930232558,0.0,0.0
CHR-3-Sequence-1670,0.0,2.32558139535,97.6744186047,0.0,0.0,0.77519379845,7.7519379845,89.9224806202,0.77519379845,0.77519379845,1.5503875969,23.2558139535,75.1937984496,0.0,0.0
CHR-3-Sequence-1688,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,2.32558139535,15.503875969,81.3953488372,0.77519379845,0.0,3.87596899225,35.6589147287,60.4651162791,0.0,0.0
CHR-3-Sequence-1690,0.0,6.2015503876,93.023255814,0.77519379845,0.0,0.77519379845,8.52713178295,87.5968992248,3.1007751938,0.0,2.32558139535,20.1550387597,77.519379845,0.0,0.0
CHR-3-Sequence-1694,0.77519379845,15.503875969,82.1705426357,1.5503875969,0.0,2.32558139535,20.1550387597,76.7441860465,0.77519379845,0.0,7.7519379845,27.9069767442,63.5658914729,0.77519379845,0.0
CHR-3-Sequence-1702,0.77519379845,18.6046511628,79.0697674419,1.5503875969,0.0,2.32558139535,22.480620155,73.6434108527,1.5503875969,0.0,9.3023255814,27.9069767442,61.2403100775,1.5503875969,0.0
CHR-3-Sequence-1704,0.0,17.0542635659,82.9457364341,0.0,0.0,0.77519379845,17.8294573643,79.8449612403,1.5503875969,0.0,1.5503875969,27.9069767442,69.7674418605,0.77519379845,0.0
CHR-3-Sequence-1705,0.0,10.8527131783,88.3720930233,0.77519379845,0.0,3.1007751938,16.2790697674,78.2945736434,2.32558139535,0.0,6.97674418605,29.4573643411,63.5658914729,0.0,0.0
CHR-3-Sequence-1716,0.0,14.7286821705,84.496124031,0.77519379845,0.0,3.87596899225,21.7054263566,73.6434108527,0.77519379845,0.0,8.52713178295,33.3333333333,58.1395348837,0.0,0.0
CHR-3-Sequence-1722,0.77519379845,17.8294573643,80.6201550388,0.77519379845,0.0,3.87596899225,27.9069767442,66.6666666667,0.77519379845,0.77519379845,7.7519379845,31.007751938,61.2403100775,0.0,0.0
CHR-3-Sequence-1741,0.0,3.1007751938,96.1240310078,0.77519379845,0.0,0.77519379845,13.1782945736,83.7209302326,1.5503875969,0.77519379845,3.1007751938,30.2325581395,66.6666666667,0.0,0.0
CHR-3-Sequence-1757,0.0,2.32558139535,96.8992248062,0.77519379845,0.0,0.0,6.97674418605,89.9224806202,2.32558139535,0.77519379845,1.5503875969,21.7054263566,76.7441860465,0.0,0.0
CHR-3-Sequence-1758,0.0,24.8062015504,74.4186046512,0.0,0.77519379845,5.42635658915,18.6046511628,74.4186046512,0.77519379845,0.77519379845,10.0775193798,34.8837209302,54.2635658915,0.77519379845,0.0
CHR-3-Sequence-1766,0.77519379845,10.0775193798,87.5968992248,1.5503875969,0.0,0.77519379845,17.0542635659,80.6201550388,1.5503875969,0.0,3.1007751938,27.1317829457,69.7674418605,0.0,0.0
CHR-3-Sequence-1775,0.0,16.2790697674,83.7209302326,0.0,0.0,4.6511627907,16.2790697674,78.2945736434,0.77519379845,0.0,6.97674418605,26.3565891473,65.8914728682,0.77519379845,0.0
CHR-3-Sequence-1788,0.0,0.0,97.6744186047,1.5503875969,0.77519379845,0.77519379845,2.32558139535,92.2480620155,3.87596899225,0.77519379845,0.0,3.87596899225,94.5736434109,1.5503875969,0.0
CHR-3-Sequence-1798,0.0,10.8527131783,89.1472868217,0.0,0.0,0.0,13.9534883721,85.2713178295,0.77519379845,0.0,0.77519379845,29.4573643411,68.992248062,0.77519379845,0.0
CHR-4-Sequence-1,1.5503875969,17.0542635659,79.8449612403,1.5503875969,0.0,3.1007751938,21.7054263566,73.6434108527,1.5503875969,0.0,3.1007751938,33.3333333333,63.5658914729,0.0,0.0
CHR-4-Sequence-6,2.32558139535,27.1317829457,69.7674418605,0.77519379845,0.0,0.77519379845,11.6279069767,86.0465116279,1.5503875969,0.0,0.0,8.52713178295,90.6976744186,0.77519379845,0.0
CHR-4-Sequence-17,1.5503875969,20.9302325581,77.519379845,0.0,0.0,0.0,14.7286821705,85.2713178295,0.0,0.0,0.77519379845,20.1550387597,79.0697674419,0.0,0.0
CHR-4-Sequence-18,1.5503875969,24.8062015504,72.0930232558,1.5503875969,0.0,2.32558139535,24.8062015504,70.5426356589,2.32558139535,0.0,6.97674418605,26.3565891473,66.6666666667,0.0,0.0
CHR-4-Sequence-19,0.0,4.6511627907,95.3488372093,0.0,0.0,0.77519379845,13.1782945736,84.496124031,1.5503875969,0.0,1.5503875969,23.2558139535,75.1937984496,0.0,0.0
CHR-4-Sequence-23,3.87596899225,27.1317829457,67.4418604651,0.77519379845,0.77519379845,5.42635658915,26.3565891473,67.4418604651,0.77519379845,0.0,9.3023255814,34.1085271318,56.5891472868,0.0,0.0
CHR-4-Sequence-26,3.87596899225,22.480620155,72.0930232558,0.0,1.5503875969,3.87596899225,25.5813953488,69.7674418605,0.77519379845,0.0,8.52713178295,31.7829457364,59.6899224806,0.0,0.0
CHR-4-Sequence-29,0.77519379845,20.1550387597,78.2945736434,0.77519379845,0.0,1.5503875969,23.2558139535,74.4186046512,0.0,0.77519379845,6.97674418605,37.2093023256,55.8139534884,0.0,0.0
CHR-4-Sequence-31,2.32558139535,20.9302325581,75.9689922481,0.0,0.77519379845,3.1007751938,20.1550387597,75.9689922481,0.77519379845,0.0,7.7519379845,36.4341085271,55.8139534884,0.0,0.0
CHR-4-Sequence-35,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0,1.5503875969,17.0542635659,80.6201550388,0.0,0.77519379845,5.42635658915,29.4573643411,65.1162790698,0.0,0.0
CHR-4-Sequence-36,0.0,3.87596899225,96.1240310078,0.0,0.0,0.0,10.0775193798,87.5968992248,2.32558139535,0.0,0.0,20.1550387597,79.8449612403,0.0,0.0
CHR-4-Sequence-44,0.0,6.2015503876,93.023255814,0.77519379845,0.0,0.0,7.7519379845,91.4728682171,0.77519379845,0.0,0.0,24.0310077519,75.9689922481,0.0,0.0
CHR-4-Sequence-84,0.0,9.3023255814,90.6976744186,0.0,0.0,0.0,8.52713178295,91.4728682171,0.0,0.0,0.0,10.0775193798,89.9224806202,0.0,0.0
CHR-4-Sequence-85,0.77519379845,20.9302325581,77.519379845,0.77519379845,0.0,3.87596899225,22.480620155,73.6434108527,0.0,0.0,3.87596899225,34.8837209302,61.2403100775,0.0,0.0
CHR-4-Sequence-102,0.77519379845,19.3798449612,79.0697674419,0.77519379845,0.0,1.5503875969,20.9302325581,75.9689922481,1.5503875969,0.0,6.2015503876,37.2093023256,56.5891472868,0.0,0.0
CHR-4-Sequence-103,0.77519379845,23.2558139535,75.1937984496,0.77519379845,0.0,4.6511627907,21.7054263566,72.8682170543,0.77519379845,0.0,7.7519379845,37.984496124,54.2635658915,0.0,0.0
CHR-4-Sequence-104,0.77519379845,17.0542635659,81.3953488372,0.77519379845,0.0,3.1007751938,17.8294573643,79.0697674419,0.0,0.0,5.42635658915,34.1085271318,59.6899224806,0.77519379845,0.0
CHR-4-Sequence-110,0.77519379845,15.503875969,82.1705426357,1.5503875969,0.0,2.32558139535,20.9302325581,75.1937984496,1.5503875969,0.0,3.1007751938,31.007751938,65.8914728682,0.0,0.0
CHR-4-Sequence-111,1.5503875969,27.9069767442,69.7674418605,0.77519379845,0.0,3.1007751938,22.480620155,73.6434108527,0.77519379845,0.0,2.32558139535,28.6821705426,68.992248062,0.0,0.0
CHR-4-Sequence-113,1.5503875969,17.8294573643,79.8449612403,0.77519379845,0.0,1.5503875969,21.7054263566,75.1937984496,1.5503875969,0.0,4.6511627907,35.6589147287,59.6899224806,0.0,0.0
CHR-4-Sequence-126,0.0,2.32558139535,96.8992248062,0.77519379845,0.0,0.0,2.32558139535,96.1240310078,1.5503875969,0.0,0.0,3.87596899225,95.3488372093,0.77519379845,0.0
CHR-4-Sequence-129,0.0,0.77519379845,99.2248062016,0.0,0.0,0.0,3.87596899225,95.3488372093,0.77519379845,0.0,0.0,10.0775193798,89.9224806202,0.0,0.0
CHR-4-Sequence-131,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,2.32558139535,17.0542635659,80.6201550388,0.0,0.0,6.2015503876,22.480620155,69.7674418605,1.5503875969,0.0
CHR-4-Sequence-156,1.5503875969,20.1550387597,77.519379845,0.77519379845,0.0,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0,6.2015503876,29.4573643411,64.3410852713,0.0,0.0
CHR-4-Sequence-159,0.0,12.4031007752,86.8217054264,0.77519379845,0.0,2.32558139535,19.3798449612,78.2945736434,0.0,0.0,8.52713178295,28.6821705426,62.7906976744,0.0,0.0
CHR-4-Sequence-176,0.0,20.1550387597,79.8449612403,0.0,0.0,2.32558139535,19.3798449612,77.519379845,0.77519379845,0.0,4.6511627907,33.3333333333,62.015503876,0.0,0.0
CHR-4-Sequence-188,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0,0.0,7.7519379845,91.4728682171,0.77519379845,0.0,0.77519379845,15.503875969,83.7209302326,0.0,0.0
CHR-4-Sequence-190,0.77519379845,13.1782945736,86.0465116279,0.0,0.0,0.77519379845,14.7286821705,84.496124031,0.0,0.0,2.32558139535,25.5813953488,72.0930232558,0.0,0.0
CHR-4-Sequence-219,0.0,16.2790697674,81.3953488372,2.32558139535,0.0,0.0,23.2558139535,76.7441860465,0.0,0.0,3.1007751938,28.6821705426,65.8914728682,2.32558139535,0.0
CHR-4-Sequence-220,2.32558139535,17.8294573643,78.2945736434,1.5503875969,0.0,2.32558139535,23.2558139535,73.6434108527,0.77519379845,0.0,10.8527131783,22.480620155,65.8914728682,0.77519379845,0.0
CHR-4-Sequence-222,0.0,9.3023255814,90.6976744186,0.0,0.0,0.77519379845,12.4031007752,86.0465116279,0.77519379845,0.0,1.5503875969,20.1550387597,78.2945736434,0.0,0.0
CHR-4-Sequence-224,0.77519379845,10.8527131783,86.8217054264,1.5503875969,0.0,3.87596899225,15.503875969,79.0697674419,1.5503875969,0.0,6.2015503876,29.4573643411,64.3410852713,0.0,0.0
CHR-4-Sequence-230,1.5503875969,15.503875969,82.1705426357,0.77519379845,0.0,2.32558139535,17.8294573643,77.519379845,2.32558139535,0.0,5.42635658915,33.3333333333,61.2403100775,0.0,0.0
CHR-4-Sequence-231,0.0,2.32558139535,97.6744186047,0.0,0.0,0.0,7.7519379845,89.9224806202,1.5503875969,0.77519379845,1.5503875969,18.6046511628,79.8449612403,0.0,0.0
CHR-4-Sequence-232,0.0,10.0775193798,89.1472868217,0.77519379845,0.0,0.0,12.4031007752,86.8217054264,0.77519379845,0.0,2.32558139535,26.3565891473,70.5426356589,0.77519379845,0.0
CHR-4-Sequence-240,0.0,13.1782945736,86.0465116279,0.77519379845,0.0,2.32558139535,17.0542635659,79.0697674419,1.5503875969,0.0,6.97674418605,35.6589147287,57.3643410853,0.0,0.0
CHR-4-Sequence-245,1.5503875969,26.3565891473,71.3178294574,0.0,0.77519379845,3.87596899225,32.5581395349,62.7906976744,0.77519379845,0.0,10.8527131783,37.2093023256,51.1627906977,0.77519379845,0.0
CHR-4-Sequence-258,0.0,15.503875969,84.496124031,0.0,0.0,1.5503875969,14.7286821705,83.7209302326,0.0,0.0,3.87596899225,24.8062015504,69.7674418605,1.5503875969,0.0
CHR-4-Sequence-264,1.5503875969,7.7519379845,88.3720930233,2.32558139535,0.0,1.5503875969,11.6279069767,85.2713178295,1.5503875969,0.0,0.77519379845,17.0542635659,81.3953488372,0.77519379845,0.0
CHR-4-Sequence-265,0.77519379845,17.8294573643,80.6201550388,0.0,0.77519379845,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0,9.3023255814,33.3333333333,57.3643410853,0.0,0.0
CHR-4-Sequence-267,0.0,17.8294573643,82.1705426357,0.0,0.0,4.6511627907,18.6046511628,75.9689922481,0.77519379845,0.0,5.42635658915,31.007751938,62.7906976744,0.77519379845,0.0
CHR-4-Sequence-281,0.0,12.4031007752,87.5968992248,0.0,0.0,1.5503875969,19.3798449612,76.7441860465,1.5503875969,0.77519379845,4.6511627907,24.8062015504,70.5426356589,0.0,0.0
CHR-4-Sequence-282,3.1007751938,17.0542635659,78.2945736434,0.77519379845,0.77519379845,1.5503875969,27.1317829457,71.3178294574,0.0,0.0,5.42635658915,37.984496124,56.5891472868,0.0,0.0
CHR-4-Sequence-291,3.1007751938,17.8294573643,78.2945736434,0.0,0.77519379845,3.1007751938,20.1550387597,76.7441860465,0.0,0.0,5.42635658915,31.7829457364,62.7906976744,0.0,0.0
CHR-4-Sequence-292,3.87596899225,17.8294573643,77.519379845,0.0,0.77519379845,7.7519379845,28.6821705426,61.2403100775,2.32558139535,0.0,13.1782945736,34.1085271318,52.7131782946,0.0,0.0
CHR-4-Sequence-293,3.1007751938,24.0310077519,71.3178294574,1.5503875969,0.0,5.42635658915,22.480620155,72.0930232558,0.0,0.0,7.7519379845,31.007751938,61.2403100775,0.0,0.0
CHR-4-Sequence-295,4.6511627907,22.480620155,71.3178294574,1.5503875969,0.0,5.42635658915,24.8062015504,69.7674418605,0.0,0.0,7.7519379845,29.4573643411,62.7906976744,0.0,0.0
CHR-4-Sequence-299,0.0,7.7519379845,90.6976744186,0.77519379845,0.77519379845,0.0,15.503875969,82.9457364341,0.77519379845,0.77519379845,9.3023255814,33.3333333333,57.3643410853,0.0,0.0
CHR-4-Sequence-301,0.0,3.87596899225,95.3488372093,0.77519379845,0.0,0.0,3.1007751938,93.7984496124,2.32558139535,0.77519379845,1.5503875969,16.2790697674,82.1705426357,0.0,0.0
CHR-4-Sequence-302,1.5503875969,14.7286821705,83.7209302326,0.0,0.0,4.6511627907,18.6046511628,75.9689922481,0.77519379845,0.0,7.7519379845,31.7829457364,60.4651162791,0.0,0.0
CHR-4-Sequence-309,0.77519379845,16.2790697674,82.9457364341,0.0,0.0,3.1007751938,26.3565891473,68.992248062,1.5503875969,0.0,5.42635658915,29.4573643411,64.3410852713,0.77519379845,0.0
CHR-4-Sequence-310,0.77519379845,17.0542635659,81.3953488372,0.77519379845,0.0,1.5503875969,17.0542635659,81.3953488372,0.0,0.0,3.1007751938,22.480620155,74.4186046512,0.0,0.0
CHR-4-Sequence-330,0.0,16.2790697674,83.7209302326,0.0,0.0,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,3.1007751938,24.0310077519,72.8682170543,0.0,0.0
CHR-4-Sequence-331,0.0,10.8527131783,88.3720930233,0.77519379845,0.0,0.0,12.4031007752,86.8217054264,0.0,0.77519379845,1.5503875969,35.6589147287,62.015503876,0.77519379845,0.0
CHR-4-Sequence-332,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0,1.5503875969,28.6821705426,68.992248062,0.77519379845,0.0,10.0775193798,31.7829457364,58.1395348837,0.0,0.0
CHR-4-Sequence-349,0.77519379845,17.0542635659,82.1705426357,0.0,0.0,2.32558139535,11.6279069767,86.0465116279,0.0,0.0,1.5503875969,20.1550387597,77.519379845,0.77519379845,0.0
CHR-4-Sequence-351,3.1007751938,18.6046511628,77.519379845,0.77519379845,0.0,4.6511627907,27.9069767442,66.6666666667,0.77519379845,0.0,8.52713178295,41.8604651163,49.6124031008,0.0,0.0
CHR-4-Sequence-353,0.77519379845,11.6279069767,87.5968992248,0.0,0.0,1.5503875969,12.4031007752,84.496124031,1.5503875969,0.0,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0
CHR-4-Sequence-361,2.32558139535,17.8294573643,79.0697674419,0.77519379845,0.0,4.6511627907,24.8062015504,69.7674418605,0.77519379845,0.0,5.42635658915,37.2093023256,57.3643410853,0.0,0.0
CHR-4-Sequence-362,0.0,6.2015503876,93.7984496124,0.0,0.0,0.0,11.6279069767,86.8217054264,1.5503875969,0.0,3.1007751938,26.3565891473,70.5426356589,0.0,0.0
CHR-4-Sequence-364,0.0,15.503875969,84.496124031,0.0,0.0,1.5503875969,15.503875969,82.1705426357,0.77519379845,0.0,3.87596899225,31.007751938,65.1162790698,0.0,0.0
CHR-4-Sequence-375,3.1007751938,18.6046511628,76.7441860465,1.5503875969,0.0,2.32558139535,30.2325581395,66.6666666667,0.77519379845,0.0,9.3023255814,25.5813953488,65.1162790698,0.0,0.0
CHR-4-Sequence-381,3.87596899225,17.8294573643,77.519379845,0.77519379845,0.0,3.87596899225,23.2558139535,70.5426356589,1.5503875969,0.77519379845,6.97674418605,31.7829457364,61.2403100775,0.0,0.0
CHR-4-Sequence-384,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,0.0,22.480620155,77.519379845,0.0,0.0,5.42635658915,32.5581395349,62.015503876,0.0,0.0
CHR-4-Sequence-386,0.77519379845,12.4031007752,86.8217054264,0.0,0.0,1.5503875969,14.7286821705,83.7209302326,0.0,0.0,4.6511627907,23.2558139535,71.3178294574,0.77519379845,0.0
CHR-4-Sequence-396,0.0,13.1782945736,86.8217054264,0.0,0.0,1.5503875969,19.3798449612,77.519379845,0.77519379845,0.77519379845,7.7519379845,37.984496124,54.2635658915,0.0,0.0
CHR-4-Sequence-399,0.77519379845,21.7054263566,76.7441860465,0.77519379845,0.0,2.32558139535,24.8062015504,72.0930232558,0.77519379845,0.0,5.42635658915,37.2093023256,57.3643410853,0.0,0.0
CHR-4-Sequence-400,0.0,19.3798449612,80.6201550388,0.0,0.0,3.1007751938,15.503875969,81.3953488372,0.0,0.0,5.42635658915,31.7829457364,62.7906976744,0.0,0.0
CHR-4-Sequence-407,3.87596899225,22.480620155,72.0930232558,0.77519379845,0.77519379845,3.87596899225,27.9069767442,67.4418604651,0.77519379845,0.0,13.9534883721,30.2325581395,55.0387596899,0.77519379845,0.0
CHR-4-Sequence-409,1.5503875969,17.0542635659,80.6201550388,0.77519379845,0.0,1.5503875969,24.0310077519,72.8682170543,1.5503875969,0.0,6.97674418605,34.8837209302,57.3643410853,0.77519379845,0.0
CHR-4-Sequence-424,3.1007751938,23.2558139535,72.8682170543,0.0,0.77519379845,3.1007751938,24.8062015504,70.5426356589,0.77519379845,0.77519379845,10.8527131783,25.5813953488,63.5658914729,0.0,0.0
CHR-4-Sequence-437,0.0,3.87596899225,94.5736434109,1.5503875969,0.0,1.5503875969,7.7519379845,89.9224806202,0.77519379845,0.0,2.32558139535,15.503875969,81.3953488372,0.77519379845,0.0
CHR-4-Sequence-438,0.0,16.2790697674,82.9457364341,0.77519379845,0.0,2.32558139535,17.0542635659,80.6201550388,0.0,0.0,6.2015503876,25.5813953488,67.4418604651,0.77519379845,0.0
CHR-4-Sequence-455,2.32558139535,19.3798449612,78.2945736434,0.0,0.0,1.5503875969,15.503875969,82.9457364341,0.0,0.0,2.32558139535,30.2325581395,67.4418604651,0.0,0.0
CHR-4-Sequence-456,1.5503875969,20.1550387597,76.7441860465,1.5503875969,0.0,5.42635658915,15.503875969,78.2945736434,0.77519379845,0.0,12.4031007752,31.007751938,56.5891472868,0.0,0.0
CHR-4-Sequence-460,0.77519379845,20.9302325581,78.2945736434,0.0,0.0,3.87596899225,24.0310077519,71.3178294574,0.77519379845,0.0,6.97674418605,39.5348837209,53.488372093,0.0,0.0
CHR-4-Sequence-462,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0,3.87596899225,29.4573643411,65.1162790698,1.5503875969,0.0,8.52713178295,41.8604651163,49.6124031008,0.0,0.0
CHR-4-Sequence-463,0.0,20.1550387597,79.0697674419,0.77519379845,0.0,2.32558139535,25.5813953488,71.3178294574,0.77519379845,0.0,6.2015503876,41.0852713178,51.9379844961,0.77519379845,0.0
CHR-4-Sequence-464,2.32558139535,23.2558139535,72.8682170543,0.77519379845,0.77519379845,4.6511627907,21.7054263566,72.8682170543,0.77519379845,0.0,8.52713178295,31.007751938,60.4651162791,0.0,0.0
CHR-4-Sequence-468,2.32558139535,24.8062015504,71.3178294574,0.77519379845,0.77519379845,4.6511627907,26.3565891473,68.2170542636,0.77519379845,0.0,6.2015503876,32.5581395349,61.2403100775,0.0,0.0
CHR-4-Sequence-469,0.0,6.97674418605,93.023255814,0.0,0.0,1.5503875969,7.7519379845,88.3720930233,1.5503875969,0.77519379845,3.87596899225,26.3565891473,69.7674418605,0.0,0.0
